product_id,quantity,wholesale_cost,sale_price,supplier_id
O8Z7S8XJEI9I,1738,158.01,197.2,XWGVAYRB
Z70E13HNFQVH,193,8.26,13.3,KKMZEWVF
UKXMQ7PWO9D6,5051,391.44,495.95,VGXRNQAJ
JD7ZNT0MOS6V,3240,420.99,553.6,IUWGNGUF
Q3I5AMBKBP5F,503,33.76,40.31,AORTVRJK
Y4BLU3E8UWAK,1949,139.37,191.49,YGPSFNGF
3SSLTPUMT3HR,1535,142.85,214.56,FIOIUSWS
U5H0GO6FAP05,1802,119.26,215.03,HKKADSEQ
27WMB8629QTI,2321,115.23,213.29,YGPSFNGF
0RT373J1FLWF,4364,371.8,524.98,IRQLGAMK
PRYKNHHNA979,669,30.92,38.62,NVZUNVGI
PVI0E263Q58Z,5685,420.99,708.53,ODTUSZDU
M4ZV2WEMKRBZ,5762,358.94,439.7,ZIRGEQBV
J7S1B90RLJE7,1812,129.16,232.23,URFLPKDD
JMJ9SATDOJG4,3862,377,548.54,YGGDUMLL
YZ5JEITVDNIR,4010,367.93,484.93,TZSKCWFE
ZBD1C6K2XXOK,1874,119.26,200.24,TZLPMDTI
0C1VD2I7FCAE,3907,387.48,490.94,YHVDEOGN
F1VXT9H2VQTQ,828,43.97,64.28,HNDLTJYU
PZ6SM2CR6JVC,3870,433.33,559.43,DDLLTRMN
Q7OA79VZPWXC,3521,411.49,744.8,TZLPMDTI
G236GUK0EHZI,1424,120.89,189.56,KKMZEWVF
VLJ72OE0HP4T,5374,437.48,808.9,ZOVPNGZH
GFR6NWW4QJJR,1360,130.84,147.33,ZOVPNGZH
9BXLF07N3U1F,5693,330.08,446.27,IEQQZVXQ
27EE462QDRY8,5726,458.45,609.74,GOFGWMHT
W4HBK5U6778M,5176,398.08,624.19,KKARISPB
PRCNK1MSV5QI,4801,422.35,765.3,IJQFBKWU
A64FYGUQNQ45,2108,102.74,125.65,LTMCLIKO
7KAVQ3COIM97,3668,423.72,674.99,PJCATJDK
63STJEYWYUXO,681,34.25,60.35,ODTUSZDU
MGBUE7GVOG5K,2531,137.65,172.2,IEQQZVXQ
RRTCFD0X3USL,3937,384.85,662.71,GOFGWMHT
LJJW9MG93J3L,4826,391.44,603.6,RNJCIUYL
BW6GD5475C2S,266,12.72,15.7,UFLRDHFM
EABB5W5CO7HL,350,11.76,14.34,XWGVAYRB
KXW44UNL09XS,725,33.76,58.54,AYRCBWOS
MYHBNHQ68JH7,2919,116.04,175.34,GVAGELSL
4SOOVTE5VNK3,2938,122.52,211.59,VKDSRCAM
BOQH1GOLT0GV,2885,122.52,229.11,IEQQZVXQ
Y24X99H0ZWJY,5798,433.33,782.16,FXUUGNNI
DJQ51G3VNO4G,3472,430.58,606.69,NWWATLIP
PNMDJEUFRWDJ,3130,458.45,773.41,NVZUNVGI
LLA6FGR8AEQT,1526,151.69,234.51,ZOVPNGZH
3ARHKPXZCSK7,2178,125.82,162.69,OBAPKGCH
O2QF3LKZAK8K,3721,399.41,586.33,RLSLWIJL
1QSPKS49X5KB,1781,112.05,150.6,ODTUSZDU
3A367RYUTC6H,1646,116.04,132.29,UCLCUSLA
IWN49BNP6T95,3919,400.75,721.35,FIOIUSWS
EGN7WT2WD3HM,416,37.71,56,IEQQZVXQ
TINW4UUX1BHO,2427,138.51,163.58,IRQLGAMK
J3VEHHAZCL8S,2514,103.5,177.61,ODTUSZDU
ESKGMV6E85LT,691,24.69,38.81,FIOIUSWS
N0NK60THFZVX,599,36.21,56.7,RNJCIUYL
AYOYI7RXGY2Z,2497,128.32,180.29,OKUUQAWI
A2YA3BQ4LPKL,246,13.37,18.29,TZSKCWFE
RRGNKEYP56LX,5193,416.91,684.98,ZIRGEQBV
YQPVSBCA8IKL,5667,336.27,373.93,GOFGWMHT
S45R426P7Z5C,5451,474.09,637.65,RLSLWIJL
A70EXSYDXE4G,378,10.84,19.95,HFBUUWAM
QN3UEPAD4DN1,2613,122.52,224.21,VGXRNQAJ
9HGB8WD812QP,966,26.85,44.3,YGGDUMLL
U4LMJTCEBOL6,5239,414.2,553.37,AORTVRJK
UMLCEEAZKIDY,2159,98.95,146.45,KOMANXUE
86HZSRJ3LXGZ,1763,130.84,211.31,YHVDEOGN
SG5VF3HGBS99,2142,104.27,143.58,WNCIKAZH
YAQQZYL0PQS0,2189,129.99,164.31,EHZGGQIB
V2W2XWO836JO,4291,367.93,500.75,FXUUGNNI
MWNC7B262SN5,253,9.66,13.8,TZLPMDTI
HX6ISYNVXMBU,2445,114.44,175.55,IRQLGAMK
78CWD8TKAR19,973,44.51,74.29,YGPSFNGF
MDC4YVUK2QVS,4424,382.22,661.62,IUWGNGUF
JFA2UMONBN28,5506,427.83,720.89,EHZGGQIB
4F7LECG52DXU,3398,431.95,523.52,GTTZRPID
N1ZOA6BILTAR,6015,403.42,470.79,AORTVRJK
IU5XVOV8ZQ6G,401,9.66,16.86,YGPSFNGF
ULB27J7XAL3R,3296,419.63,700.36,KTBUMQTX
H0H44LAGCUC7,4309,497.23,648.89,LFHBLKHY
L9ZILMKYJUAM,2658,107.35,192.26,WZIRABCC
9AUKL6FCNCB8,5932,360.22,548.98,TTNTZICM
OPHZ6D196L4K,3164,400.75,530.99,UCLCUSLA
KLHX8I5T5JBF,2603,129.16,230.81,SRVZELTU
3LYQ4YQK7IOB,5920,454.23,767.65,YHVDEOGN
TOS661KMA7WA,1484,111.27,142.87,WZIRABCC
1F8QENHN7H71,4132,451.42,618.9,YGGDUMLL
XEB03JH2JWU2,5854,438.86,733.77,CEGCRLAR
BU94VFWGD8GX,5522,408.79,698.62,SRVZELTU
Z90OX95POJB7,2602,112.85,168.71,OBAPKGCH
TLUOA7Z6CK2Q,4752,450.02,688.98,YGPSFNGF
XW7WLBCJO6VD,3091,373.1,632.03,ZNNZEXFV
KK6DC5QJXP70,4832,406.1,481.23,VKDSRCAM
B8YJR1AT68MS,2636,127.48,217.61,FJRZYGHL
04ALIOTDJO5I,1624,126.65,153.5,RIYWLJPR
OU8K7EAZRLWV,3920,373.1,452.57,OBAPKGCH
RIQ6VZP7Z4CL,3749,403.42,643.05,GOFGWMHT
110HVLVF0LNW,3153,373.1,417.5,RNJCIUYL
35RVWC2ZKNPV,5336,416.91,723.34,EHZGGQIB
XRS4KQ2NGQ1G,45,0.89,1.1,EYBJXQSL
UKFEHAT90FES,3460,431.95,477.74,EHZGGQIB
68926MXCNAD0,4329,438.86,644.25,EHZGGQIB
L951L03C4EUB,3344,471.23,874.6,XEUXXZUP
KUEOGZHN9Z8N,4942,394.09,530.05,DDLLTRMN
2ARY4A4QTESS,2843,120.07,195.11,AYRCBWOS
VS1WAOTFSTKE,5282,375.7,636.06,GOFGWMHT
HBIFVLFVFOKT,3476,398.08,512.73,RIYWLJPR
JVGHEWHAZEUD,3484,420.99,751.47,CEGCRLAR
BCZ0W9O72KJ3,3658,370.51,542.8,QJEFCBRL
G4T1Y50AGQCH,1190,114.44,141.68,URFLPKDD
K2DZ1INHDSOF,5006,402.08,587.44,KKMZEWVF
ITUVUVTK677D,2538,141.11,161.29,IRQLGAMK
UCXYB93WVXSS,413,38.73,60.38,TTNTZICM
VSI03WDKFXF1,1424,113.64,209.67,KEKAHFDF
DSXHJR300D1Y,5126,416.91,570.33,IRQLGAMK
W3N8UMBI88BU,6043,331.31,396.25,YGPSFNGF
M8NM3O8B1U9C,4247,390.12,651.89,XWGVAYRB
QN48MUMTZ8IT,940,26.41,38.22,WZIRABCC
YFCWHN9MU1GP,4902,444.43,647.09,RVPCSDXG
ABN9CGHF6VGW,4067,395.42,563.87,NVZUNVGI
9ME9YHA9YQYE,1221,142.85,263.56,ZIRGEQBV
JQW8OM3AOQ5Y,1728,115.23,128.83,OBAPKGCH
O87LJHIPKMQH,4452,356.4,648.65,TZSKCWFE
R38Z808BNB6T,5221,419.63,644.13,YDAZLCXS
OSVDLZD3ZMDB,1862,143.72,166.57,XWGVAYRB
W8355I8OWBK0,2633,108.91,162.06,TRJOUVJM
9PS3UD621JUV,5686,384.85,537.25,HEWKQDYA
VAUB6NU3CQAU,5029,364.07,633.85,OKUUQAWI
LHB1C3M7DC8T,4670,418.27,603.56,KKMZEWVF
V8WIKO48LI3H,3175,400.75,605.13,YHVDEOGN
15XV48SWAHZ5,2941,124.17,198.42,AYRCBWOS
SEQJ0WS5JSP1,464,41.31,77.79,VROJQKAT
GXSBVJY68QP9,2475,125.82,236.79,VROJQKAT
3XOML3OFPIEJ,4248,384.85,666.56,TTNTZICM
AD41X1Y45YV3,2303,137.65,185.55,KEKAHFDF
ISPG5ZHVQYVH,293,9.09,15.08,GPITYYOL
ZKRKAXWSN058,724,46.14,72.07,ZWXYADXZ
1DT996GYJHN5,3957,364.07,436.16,QJEFCBRL
WCB12R3RSEKR,3975,387.48,626.56,KEKAHFDF
VZS8BLBTC0YF,4156,434.71,686.41,ZWXYADXZ
8UWY2NVQ2EZC,2356,141.11,224.08,DDLLTRMN
OJIWS3YCNUTP,2580,113.64,156.6,UFLRDHFM
ZHH6C0MVWHKL,4483,400.75,499.74,HEWKQDYA
IN7107YSS3RY,2693,116.04,175.45,RVPCSDXG
XCBHCNZOUOY2,936,38.73,64.41,WZIRABCC
OREUF0VJ8J92,5442,365.35,464.73,TZSKCWFE
22UC09SABPW9,1908,117.64,146.11,NWWATLIP
IAQ21RZ9T0GR,1458,101.21,135.93,WNCIKAZH
7BYHO8J6K2A3,4531,404.76,708.73,YHVDEOGN
U1KBMQUU5W5F,5635,370.51,589.11,DDLLTRMN
FO02WWTJ39KT,1497,108.91,159.12,PVMVECHM
66VZQ9SBVB16,1649,126.65,187.44,DDLLTRMN
H9268BSL8DRO,595,44.51,77.85,HEWKQDYA
KUOZUOURCYOT,3717,481.27,905.75,RLSLWIJL
A9JGROQ2SMSI,3451,407.45,772.93,NWWATLIP
16WRJMQDUXK4,2483,135.08,230.72,KEKAHFDF
D3WZW2HRQTSJ,5649,370.51,663.58,LFHBLKHY
QA4PQUKYIHN3,255,11.45,21.47,OFAWFZZH
5SRV1MRG6VXJ,1906,122.52,156.83,OBAPKGCH
EEE0FO073KVH,273,7.47,9.37,TRJOUVJM
1KKIKNHUCEXG,3354,402.08,638.91,NWWATLIP
ZH3NVMLB2A1B,5172,410.14,559.43,SRVZELTU
E7GJUYNE3039,4110,402.08,565.32,ZWXYADXZ
AH5LK5GJC76T,172,14.03,22.53,RLSLWIJL
YLYEH7KHXVKZ,304,15.75,25.92,KEKAHFDF
CEFLKFMKB2AB,3626,399.41,720.54,NWWATLIP
5USJLU4EJL8Y,2811,127.48,234.31,LTMCLIKO
4ILODBBQ9209,5705,414.2,461.42,KKARISPB
LOQS0QXNLX9M,1829,131.68,224.78,YDAZLCXS
8VG70KOKJ0LY,681,33.28,61.07,IRQLGAMK
8UX8A7CIYZUR,4960,416.91,463.19,KKARISPB
ET2F6C3H6YKV,4911,434.71,655.98,WNCIKAZH
W949XRWL1GKA,883,37.71,60.83,XWGVAYRB
LJWJ0DYJFV2A,848,38.22,66.54,PVMVECHM
ONVD50UYMZW7,5517,423.72,636,ODTUSZDU
S615NP4GFC31,4514,462.7,665.36,KTBUMQTX
QF6221B2HLJ6,3003,379.61,548.16,KEKAHFDF
V814J7OTI0FB,3794,436.09,573.89,AYRCBWOS
JF0OR3FZ6NDT,6046,452.82,648.44,VGXRNQAJ
YO790XB6QNNN,994,46.69,57.34,IUWGNGUF
8BY6QCQSLOQJ,3241,377,455.79,FJRZYGHL
JE92U1PI57BB,3015,345.02,592.05,URFLPKDD
AN7IFTLINYN2,117,1.49,1.9,LFHBLKHY
6DX7CXV5MX40,270,7.73,13.41,YGGDUMLL
VUYU8B94UKTP,5478,444.43,708.42,NWWATLIP
47JGSGHWU064,425,35.22,42.4,IUWGNGUF
QH55I99BRC29,3147,391.44,458.77,GPITYYOL
96WFG8750ZN6,3876,398.08,666.39,IEQQZVXQ
NN7R166C41HU,147,2.07,3.9,IUWGNGUF
3MXGXLBRMN0J,3873,415.55,509.46,DDLLTRMN
NI62ATEYZ652,4564,356.4,487.91,HEWKQDYA
8Y4SNB94I9AB,5578,423.72,761,FIOIUSWS
GE4KOQIDVE45,141,4.85,7.84,OBAPKGCH
JU79XEY4BRDU,1418,120.07,152.25,ODTUSZDU
NESV6GDDWNQ0,5833,464.12,741.66,RIYWLJPR
996AJ67TWLPM,577,38.73,64.06,YDAZLCXS
CNGU4IDJ1PS4,2263,122.52,149.6,PVMVECHM
YKAOJAXHIWW1,1456,121.7,134.6,ZWXYADXZ
TD9H3Z00GE6B,2051,131.68,211.74,EHZGGQIB
MWDFQCHHO9ZK,3173,410.14,542.21,GPITYYOL
YLIN756AY7P3,3853,345.02,381.59,SRVZELTU
1VTFSO2HAJ75,2733,114.44,216.98,TTNTZICM
NE87QVD0JKLX,5022,373.1,454.06,TZSKCWFE
5P2LAOQDW3OU,347,6.96,11.28,RLSLWIJL
CFQ9G2XVHTAY,4482,370.51,477.96,ZIRGEQBV
RVFAJ6MF2JRN,1694,135.08,218.42,ZNNZEXFV
2SW5OW99DROA,2057,124.17,137.7,AORTVRJK
F4VB15E1I1NK,679,41.31,70.39,ZNNZEXFV
HU2MUQXTYWIY,1516,128.32,168.74,IJQFBKWU
UCQOZW8JRLNW,1162,133.37,208.86,VGXRNQAJ
BGCTPIAR6ETE,3536,469.81,738.54,LFHBLKHY
6S63KROAHG8A,1040,46.14,60.12,CEGCRLAR
2O8OIM6RBW0M,3057,362.78,556.14,GVAGELSL
UZ87RVBGQOLJ,4335,452.82,592.29,LFHBLKHY
2IZLOWQN20KN,2785,120.89,204.42,WZIRABCC
ZRA9I5CCIGYA,4029,415.55,663.63,HEWKQDYA
EKFMTN0RKQ39,4821,387.48,622.68,CEGCRLAR
ZZ5LUQQAFAJO,5041,399.41,702.16,VKDSRCAM
0N99KIE9P15Q,1597,115.23,141.04,GOFGWMHT
L4M0BDKIPK49,744,34.25,45.45,GPITYYOL
TZCH3GH7QPXB,5037,416.91,710.83,HEWKQDYA
FCO9Q63GLNLK,2310,138.51,213.44,ZOVPNGZH
7Z1BBI14UP0U,1534,115.23,208.45,LTMCLIKO
ZTJYU83ARPBD,3346,370.51,457.58,VROJQKAT
S67I8901AH7A,1129,136.79,241.16,TZSKCWFE
Q57VMFWD0MU4,5032,395.42,604.6,KKARISPB
6BKW0FDQZGXM,5201,408.79,728.46,AYRCBWOS
PV0KA69SWKHA,708,41.84,59.79,WZIRABCC
T1J53LAM6VRW,1326,159.84,297.62,VGXRNQAJ
3S26YMX5YS6U,5374,404.76,616.04,AORTVRJK
LA69ENB272SN,771,38.22,67.69,XEUXXZUP
4M86OINNNZ8H,1893,122.52,186.35,TZLPMDTI
VSHQGO1L4XZY,2809,124.17,210.47,QJEFCBRL
16P4CRUUH48C,5004,394.09,545.42,UFLRDHFM
KAI87BPF82C2,2917,120.07,222.25,NWWATLIP
QUVMLBXZMJD3,3398,387.48,603.69,OBAPKGCH
QHRJ4MIE3HUW,4310,330.08,428.44,WNCIKAZH
N6HQ8SG4R7DJ,2531,117.64,160.23,ZIRGEQBV
4ZGNI7GKFY3J,4599,378.3,480.82,TTNTZICM
YCKIL0EOWDJT,2973,114.44,190.43,RLSLWIJL
0I4HJDTF0K2I,4186,438.86,552.52,OKUUQAWI
1N8XMUGE19EE,4304,367.93,682.14,IJQFBKWU
OLUVIKCSE0B0,1388,123.34,136.29,OKUUQAWI
DNUPZV1TDJCF,1079,40.27,71.36,XEUXXZUP
B1ZW8YFMBXJU,740,47.24,57.54,URFLPKDD
RATMG5AN911H,2967,127.48,175.16,AYRCBWOS
51NT2EVIDHPQ,2714,112.05,143.31,IEQQZVXQ
SAJ5EAK7Y1IH,169,7.73,8.77,ZWXYADXZ
90VN0YDZMZWG,1506,127.48,166.74,IRQLGAMK
IX720OVTT2UF,4386,437.48,687.28,YDAZLCXS
3C4PZUDG3S79,4851,416.91,722.92,HEWKQDYA
DW21BW6JP1FO,3662,353.85,462.13,KKMZEWVF
ZCO7RV4QNWEE,3372,443.03,669.42,TFBLZYXW
7JPB4O77IV7J,4070,369.22,628.41,UCLCUSLA
KHJSPJSAY0PP,2641,134.22,187.51,EYBJXQSL
B441EVCEYO5O,2222,118.45,175.9,GVAGELSL
PQ72PKP55GFV,4561,414.2,540.53,VKDSRCAM
O0S5DUUUVETV,1703,111.27,125.51,GTTZRPID
5DAG2O34EYTJ,5412,398.08,504.37,IEQQZVXQ
XAV8PDIR7NVR,5110,407.45,507.68,XEUXXZUP
OIHJ8DY35ZHO,2399,128.32,174.13,UFLRDHFM
V3Q9FQHURSLX,1296,135.08,209.64,CEGCRLAR
R3P4WRG6VEEH,3591,443.03,723.47,EHZGGQIB
VHSRIM20JJNC,5828,415.55,504.89,UCLCUSLA
U37N20XHNCF1,2320,123.34,190.81,KTBUMQTX
HLFX15TN6NQW,5920,371.8,477.76,URFLPKDD
WGCFA4VSAQ91,2418,133.37,171.25,UFLRDHFM
LS8HBVO8DI1E,190,10.54,16.77,IRQLGAMK
0LX11E9AYRFR,5783,396.75,710.98,UFLRDHFM
ZALY44IK5R8Q,5095,382.22,624.55,GTTZRPID
6ADEC762ILD7,1978,154.39,264.01,HKKADSEQ
83L4T8W70W0S,3394,408.79,473.38,TFBLZYXW
TVZROHY3W32U,4885,395.42,490.32,UFLRDHFM
Q9QLPL52IX0D,4243,358.94,681.27,QJEFCBRL
3ZD8GUN6POSH,3503,407.45,751.34,QJEFCBRL
Q2PWNF7W8HGF,5966,418.27,508.2,URFLPKDD
IH61LCN0OT6B,2660,145.48,160.61,OFAWFZZH
KPNPXBS5DLD8,4775,447.22,806.78,VKDSRCAM
E1BHD8MDI2FZ,5213,408.79,734.6,ODTUSZDU
K8AEE2ECDCUJ,6038,402.08,565.32,PVMVECHM
ZOVCN7YKF227,6019,358.94,588.3,HNDLTJYU
PDK9ADPUDG3T,2023,139.37,187.17,OBAPKGCH
HC5JMRTK69UB,5243,400.75,749.8,RIYWLJPR
CBJH8LDZNAEU,1839,120.89,224.73,NWWATLIP
7GU8TOKWS04X,3335,411.49,680.19,LFHBLKHY
XO951518W4QY,3322,416.91,711.67,CEGCRLAR
DTOOQSO0MK6L,3731,398.08,546.56,KEKAHFDF
GLVE1TQD018K,2775,124.17,192.34,GTTZRPID
9AW2LB0HWCO9,254,10.84,15.64,WNCIKAZH
WWSBF3HHZYFU,4082,466.96,546.81,LFHBLKHY
22BRQGS901H4,6030,415.55,759.21,FXUUGNNI
XWYM6MXA62XZ,3281,394.09,710.54,DQPANBWY
187CWLD7T47Z,4411,380.92,564.9,VGXRNQAJ
BJI8FZGV57FQ,2415,127.48,188.8,NVZUNVGI
2R3YXXE0URET,935,37.21,58.12,AYRCBWOS
UC3GA81N8BKY,1157,143.72,163.55,FIOIUSWS
5SQWOS7QS22C,1890,104.27,160.78,WNCIKAZH
89RVNX8RD1RV,1310,121.7,197.28,ZIRGEQBV
8QVX94YDFVOH,4665,388.8,611.19,KKMZEWVF
OUJV5K1UB1Y4,3889,404.76,695.38,FIOIUSWS
7ZHFT3AF1KUZ,5769,404.76,635.07,ZNNZEXFV
6CLPX6MDAMLK,1713,151.69,175.35,YHVDEOGN
JMWLYMK07FB1,2062,113.64,183.76,YHVDEOGN
XZY14Y5MOTGG,467,46.69,65.13,VROJQKAT
6CYPCJHSTFV7,4384,399.41,484.88,URFLPKDD
9IP7395K5NVM,3357,415.55,763.78,OFAWFZZH
76JQXAKEQ908,319,11.14,20.99,GPITYYOL
TTXB6T3B9WTK,3140,402.08,648.15,TZSKCWFE
OHXXOHQGJ0QT,3974,445.82,672.74,XEUXXZUP
I3FCIYO1EBYS,4502,468.38,567.68,VGXRNQAJ
XZ996JNBUY0B,5260,412.84,641.55,HNDLTJYU
JHDNLFU7WYIW,5229,406.1,458.08,PJCATJDK
6SYI5NSNUSFE,279,10.54,14.29,LTMCLIKO
AYIF5GD4ZPGX,3168,392.76,682.22,CEGCRLAR
0CS9U4F15S42,2014,110.48,124.29,RVPCSDXG
RLCVWE21L08Z,3273,414.2,632.9,WZIRABCC
57NLY8SX1YY1,3053,429.2,551.52,HKKADSEQ
VH03IVF60MDU,4782,388.8,612.75,PJCATJDK
7NRACM4UFMQO,2860,116.84,136.24,IEQQZVXQ
B63HZF693DZC,2580,108.91,136.46,EHZGGQIB
0KDSLPSHFK4S,5192,361.5,662.27,RVPCSDXG
GYFIAJEUDN04,1013,38.73,51.55,RNJCIUYL
11FMT4RERN47,2275,113.64,208.07,FIOIUSWS
6FLY72Y4RQSP,1974,119.26,163.39,FJRZYGHL
7F09HN2DY411,142,4.01,4.82,ZIRGEQBV
D71EAAE69LHE,1411,110.48,157.65,RIYWLJPR
O017K1Z2GP27,838,34.25,45.14,GOFGWMHT
X3YWAOPL54ZB,2687,137.65,238.27,FJRZYGHL
RSH854O0W688,4408,407.45,588.77,RNJCIUYL
1C74OJX25C7E,3004,371.8,420.51,UFLRDHFM
KXIKG500T861,3066,402.08,581.81,SRVZELTU
WW43WV3OIAGO,201,9.09,10.51,GTTZRPID
ZFNUXYPEC536,3112,426.46,569.75,TTNTZICM
V8AF4LSOIWVD,5039,441.64,599.31,TZSKCWFE
0VHSFR64EK7D,5248,406.1,499.5,KEKAHFDF
BTQ8EM38Z905,3931,481.27,782.55,GOFGWMHT
1DCNY656AMHB,3804,407.45,679.22,TZSKCWFE
Z2C7A40YYXXG,1949,123.34,168.36,DQPANBWY
HJJVDLR8T2CO,5005,399.41,685.79,LFHBLKHY
T5GOC2UVSM4Z,3818,399.41,620.68,VGXRNQAJ
KTM9IVXPYGCS,4772,361.5,431.99,IEQQZVXQ
61WTBALEH9UD,5121,380.92,535.19,FIOIUSWS
5FHS1U9NXICW,2001,107.35,154.37,FJRZYGHL
9F8J226JAIS3,2878,141.98,252.87,TRJOUVJM
VM0965B6KK8X,4152,395.42,440.1,DDLLTRMN
IJNPIKMT889K,659,40.27,63.87,CEGCRLAR
C5ZAAUEAK05J,2661,135.93,244.13,OFAWFZZH
352P5VWY8PMY,5476,378.3,500.11,FJRZYGHL
LGEEKQVKRC74,5594,416.91,530.31,IEQQZVXQ
WPH8PDPBF2KK,1552,101.21,143.01,FIOIUSWS
BRURZ4GHRT7F,2285,121.7,213.22,NVZUNVGI
X22OZDDHW9U3,2910,126.65,185.04,TRJOUVJM
74JUSVQZPRFL,3773,400.75,533.4,ZIRGEQBV
5KLEBGDILJVU,5456,427.83,575.43,TFBLZYXW
PWOQSQQZDIPH,2469,135.08,219.78,IJQFBKWU
68HDX9VD5RE6,4706,391.44,435.28,IUWGNGUF
12H1T9D4VA2L,680,42.9,51.95,KTBUMQTX
ZHC4QYPZCVF9,4472,362.78,624.34,IUWGNGUF
XYJRINWB2D7S,6040,412.84,635.36,HNDLTJYU
F2R2DXCBUSTD,4029,345.02,608.62,OBAPKGCH
0S6TVZ7G16WS,3414,398.08,532.23,OKUUQAWI
KSGTLU09O687,948,32.33,49.01,GVAGELSL
BUFWZXFPQK8Y,1893,130.84,175.98,GPITYYOL
6LXR4Y7GJ382,4817,430.58,815.09,UCLCUSLA
DGV9JD9M4I40,4620,369.22,657.58,ZWXYADXZ
N7QD2B5BNTQV,703,34.25,60.11,TRJOUVJM
IFYMWSQXX0R6,305,12.39,13.83,RNJCIUYL
BBPVAJCYEPAK,3994,377,507.44,ZIRGEQBV
7OYR4OUABXSM,3744,357.67,482.85,RLSLWIJL
40ZC88SYK7X5,4194,357.67,488.93,WZIRABCC
0WV6VOLGUQN9,5907,425.09,742.21,OFAWFZZH
JFCYRC213TKC,803,40.27,59.16,RVPCSDXG
VP7J3NYA633M,2372,109.69,157.95,SRVZELTU
F1EQHZYKJRWX,5966,361.5,511.52,IUWGNGUF
32GMUL1N7Z0R,4307,406.1,643.26,CEGCRLAR
38CFKX7F7WR1,2142,129.99,242.43,OKUUQAWI
LSSSKOOFCMJN,6,0.15,0.2,ZOVPNGZH
WYQ7HM6XI7BK,107,3.81,6.7,AORTVRJK
P2LLZTJCJ8J3,276,8,12.03,XEUXXZUP
L9R248BPDKS5,4665,390.12,481.41,WZIRABCC
9PE7E6ZZP4G9,1412,134.22,164.96,RIYWLJPR
5VKZ5TZVWPJ5,956,37.21,57.19,FJRZYGHL
GLMBW0V01OWB,1776,132.53,173.75,TFBLZYXW
8N7L3O5II0L4,3308,380.92,619,CEGCRLAR
YXZ2BA7KUBJQ,2320,124.17,227.6,VKDSRCAM
YRK1Q3P3F703,3868,452.82,548.82,KTBUMQTX
8UUWSW22B523,1047,44.51,79.9,RIYWLJPR
7Y6TS69EVA1G,2542,106.58,171.17,KVAOMJGP
F9EUGM5MQL3Y,2932,147.24,258.11,TRJOUVJM
DPHJCCZRMSDN,4218,365.35,693.07,EHZGGQIB
ETMGDNCR5C26,1770,155.29,277.5,AORTVRJK
QQB3UQJG6N8K,1932,132.53,208.6,TFBLZYXW
SL670V7FNE5M,2092,129.16,234.68,IJQFBKWU
G1WMK7LQLF5R,814,37.71,43.14,EYBJXQSL
IQOM3CXLVR7N,3205,444.43,630.65,TZLPMDTI
IZIZ3UGCZE3I,5193,459.87,773.96,RIYWLJPR
H11U6WTOG4GX,2694,127.48,196.7,KKMZEWVF
TK9YRBR1NNHK,799,45.05,52.57,VROJQKAT
1QEOVAOXPEPX,287,5.52,8.12,KVAOMJGP
EMYBIGS5EIN4,416,31.86,43.33,TFBLZYXW
N8LW4E4V3TF0,2641,113.64,158.87,ODTUSZDU
QI0FELDWX51J,689,45.05,85.01,URFLPKDD
4G3JD69YZKQA,1651,118.45,188.57,NVZUNVGI
3WGC82C7DZUO,5840,416.91,790.04,HKKADSEQ
Y2XI77HQYT08,2171,112.05,195.3,LTMCLIKO
AVASVMPBER9A,5137,423.72,649.99,HEWKQDYA
FKED1Y4M9R23,489,33.28,42.23,ZIRGEQBV
J08CLQNT75GF,4477,414.2,719.05,URFLPKDD
GPOGD1Y19W43,4432,431.95,679.03,ZNNZEXFV
LGRBFDYF920N,3034,419.63,478.38,IUWGNGUF
5KMV9Z96E85B,6006,407.45,660.48,IUWGNGUF
TQX16N5L76RV,4886,391.44,504.96,XEUXXZUP
1NJGYR6Z6UI8,4123,386.16,700.49,ZWXYADXZ
5XAOK6UKIJ0S,1025,47.24,83.05,CEGCRLAR
VJOMHG90F91R,1870,102.74,157.29,UFLRDHFM
NFKPA2657ZIZ,984,45.05,70.5,YGPSFNGF
4GOACTGA32ZA,5587,410.14,707.9,UFLRDHFM
R3CCJFPQ1H3M,3556,411.49,534.53,AORTVRJK
ROO3EMJR4JA4,581,38.22,42.88,TZLPMDTI
FGNF36YP3SLA,4036,362.78,680.94,FIOIUSWS
MJZ2K5A0QHJ9,842,25.98,45.13,UFLRDHFM
7DX2G92YFVXR,4583,375.7,450.84,XWGVAYRB
BFO2G46A29SE,23,1.36,1.95,GTTZRPID
CUE1FHLDL003,264,11.76,20.38,KTBUMQTX
XGCGZJWESNTH,1632,134.22,195.56,YHVDEOGN
YW1HSRUAR38K,2196,129.16,226.68,SRVZELTU
2GJ0PTDUI7HX,4670,398.08,676.34,KVAOMJGP
SW4DWEMQVBAT,4906,367.93,576.55,GTTZRPID
WRNGNMM0278Y,2007,132.53,226.76,YHVDEOGN
JGUK7I417K7F,2568,144.6,273.58,GVAGELSL
AWCEU7TSFPPL,3345,382.22,606.97,RLSLWIJL
U6P2P9944KJR,5441,402.08,591.86,IRQLGAMK
PT5IKDRNKTJH,5720,384.85,574.58,VGXRNQAJ
OPAFUAQDPB8W,4250,420.99,593.17,FIOIUSWS
3HX81WORDUL1,3635,380.92,567.57,RLSLWIJL
N7417QR1XAOG,4217,407.45,621.36,ZOVPNGZH
X04NR8B6SRE7,1164,112.85,202,UFLRDHFM
